dataset,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,multiply,add,subtract,abs,square
phpflaNJC.csv,0.14407700699999998,0.605935931,0.711742483,0.761889976,0.07647058799999999,0.01518817,0.194117647,0.03452317,0.8235294120000001,0.036682916,0.741176471,0.070424647,0.744117647,0.073431307,0.07647058799999999,0.01518817,0.047058824000000006,0.024802177999999998,0.127388535,0.33757961799999997,0.261146497,0.146496815,0.127388535
phpflaNJC.csv,0.14407700699999998,0.605935931,0.711742483,0.761889976,0.07647058799999999,0.01518817,0.194117647,0.03452317,0.8235294120000001,0.036682916,0.741176471,0.070424647,0.744117647,0.073431307,0.07647058799999999,0.01518817,0.047058824000000006,0.024802177999999998,0.127388535,0.33757961799999997,0.261146497,0.146496815,0.127388535
phpgEDZOc.csv,0.93491098,0.943437509,0.924230633,0.961582835,0.9477121940000001,0.01368477,0.9348890409999999,0.032730412,0.890288264,0.180832918,0.765831617,0.25084153,0.922100206,0.042038637999999996,0.95624571,0.003322902,0.883905285,0.24724026899999998,0.262857143,0.277142857,0.145714286,0.18,0.134285714
phpgNaXZe.csv,0.569264069,0.625541126,0.7142857140000001,0.727272727,0.65786309,0.096222793,0.558279371,0.055466033,0.727289547,0.069248238,0.694773358,0.024208879,0.595235893,0.08831343300000001,0.642784459,0.043093877,0.625624422,0.033936166000000004,0.147058824,0.544117647,0.220588235,0.029411765,0.058823529000000006
phpGReJjU.csv,1.0,1.0,0.7003559509999999,0.258622671,0.126427989,0.000132479,1.0,0.0,0.297545693,0.056928495,0.6619771760000001,0.023908122999999996,0.054542186,0.00291415,0.126427989,0.000132479,0.06325769099999999,0.0008695010000000001,0.1,0.2,0.033333333,0.233333333,0.433333333
phpGUrE90.csv,0.787692631,0.812308448,0.7014320559999999,0.8568645859999999,0.741356694,0.101004253,0.69853549,0.049031732,0.836873315,0.07285513099999999,0.743045822,0.036012016,0.773342318,0.039822039,0.679649596,0.048457016,0.6625696320000001,0.00366095,0.26369863,0.284246575,0.133561644,0.16438356199999998,0.154109589
phpH2fvsy.csv,0.539215686,0.46323529399999996,0.582107843,0.43872549,0.6233333329999999,0.175013227,0.523333333,0.23625159199999998,0.553333333,0.211520072,0.65,0.229465294,0.65,0.161206868,0.6233333329999999,0.175013227,0.44,0.06992059,0.22077922100000003,0.324675325,0.194805195,0.15584415599999998,0.103896104
phphQEck0.csv,0.999530721,0.999228751,0.923923822,0.9318077020000001,0.881933787,0.06348661900000001,0.570446115,0.111943486,0.9312729959999999,0.050509865,0.922222538,0.061221014000000004,0.9928547590000001,0.016215732,0.79246053,1.1400000000000001e-05,0.79246053,1.1400000000000001e-05,0.038461537999999997,0.153846154,0.192307692,0.153846154,0.46153846200000004
phpjuWdq9.csv,0.319444444,0.611111111,0.513888889,0.5694444439999999,0.571818182,0.041205436,0.443636364,0.213751312,0.646363636,0.1568427,0.339090909,0.144189575,0.366363636,0.15681928,0.420909091,0.061366442,0.479090909,0.091618445,0.08974359,0.384615385,0.179487179,0.102564103,0.243589744
phpkIxskf.csv,0.852712877,0.87728654,0.851385691,0.900157105,0.883015195,6.95e-05,0.879741256,0.01487096,0.8817094990000001,0.032362891,0.806549552,0.138452777,0.83948534,0.033718229,0.883015195,6.95e-05,0.883015195,6.95e-05,0.264150943,0.28301886800000003,0.16981132100000002,0.075471698,0.20754717
phplVyjYQ.csv,0.586738351,0.640860215,0.468817204,0.674193548,0.571818182,0.041205436,0.39727272700000005,0.146965011,0.617272727,0.12694402,0.348181818,0.16058033,0.35,0.148159817,0.420909091,0.061366442,0.486363636,0.070710678,0.168316832,0.198019802,0.207920792,0.128712871,0.29702970300000003
phpmcGu2X.csv,0.856481481,0.856481481,0.909259259,0.8574074070000001,0.20555555600000003,0.014344383,0.20555555600000003,0.014344383,0.8712962959999999,0.046695807,0.8916666670000001,0.018544221,0.865740741,0.030003428999999998,0.11296296300000001,0.0039040459999999996,0.11388888900000001,0.004472647,0.031570382,0.30187144,0.35280716,0.154759967,0.15899105
